,retweet_count_1,retweet_count_2,retweet_count_3,retweet_count_4,retweet_count_5,retweet_count_6,retweet_count_7,retweet_count_8,retweet_count_9,retweet_count_10,favorite_count_1,favorite_count_2,favorite_count_3,favorite_count_4,favorite_count_5,favorite_count_6,favorite_count_7,favorite_count_8,favorite_count_9,favorite_count_10,hashtag_count_1,hashtag_count_2,hashtag_count_3,hashtag_count_4,hashtag_count_5,hashtag_count_6,hashtag_count_7,hashtag_count_8,hashtag_count_9,hashtag_count_10,mention_count_1,mention_count_2,mention_count_3,mention_count_4,mention_count_5,mention_count_6,mention_count_7,mention_count_8,mention_count_9,mention_count_10,word_count_1,word_count_2,word_count_3,word_count_4,word_count_5,word_count_6,word_count_7,word_count_8,word_count_9,word_count_10,word_density_1,word_density_2,word_density_3,word_density_4,word_density_5,word_density_6,word_density_7,word_density_8,word_density_9,word_density_10,punctuation_freq_1,punctuation_freq_2,punctuation_freq_3,punctuation_freq_4,punctuation_freq_5,punctuation_freq_6,punctuation_freq_7,punctuation_freq_8,punctuation_freq_9,punctuation_freq_10,upper_case_freq_1,upper_case_freq_2,upper_case_freq_3,upper_case_freq_4,upper_case_freq_5,upper_case_freq_6,upper_case_freq_7,upper_case_freq_8,upper_case_freq_9,upper_case_freq_10,char_count_1,char_count_2,char_count_3,char_count_4,char_count_5,char_count_6,char_count_7,char_count_8,char_count_9,char_count_10,pos_sentiment_1,pos_sentiment_2,pos_sentiment_3,pos_sentiment_4,pos_sentiment_5,pos_sentiment_6,pos_sentiment_7,pos_sentiment_8,pos_sentiment_9,pos_sentiment_10,neu_sentiment_1,neu_sentiment_2,neu_sentiment_3,neu_sentiment_4,neu_sentiment_5,neu_sentiment_6,neu_sentiment_7,neu_sentiment_8,neu_sentiment_9,neu_sentiment_10,neg_sentiment_1,neg_sentiment_2,neg_sentiment_3,neg_sentiment_4,neg_sentiment_5,neg_sentiment_6,neg_sentiment_7,neg_sentiment_8,neg_sentiment_9,neg_sentiment_10,compound_sentiment_1,compound_sentiment_2,compound_sentiment_3,compound_sentiment_4,compound_sentiment_5,compound_sentiment_6,compound_sentiment_7,compound_sentiment_8,compound_sentiment_9,compound_sentiment_10,passed_closing_1,passed_closing_2,passed_closing_3,passed_closing_4,passed_closing_5,passed_closing_6,passed_closing_7,passed_closing_8,passed_closing_9,passed_closing_10,freq_1,freq_2,freq_3,freq_4,freq_5,freq_6,freq_7,freq_8,freq_9,freq_10,GSPC,IXIC,VGT
2017-01-10,23231.0,11475.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24973.0,93051.0,45824.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,123554.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,5.809523809523809,6.020833333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.2857142857142857,0.33333333333333337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1111111111111111,0.0,0.041666666666666664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,122.0,59.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,0.435,0.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.565,0.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6588,0.5423,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2984.8701171875,8077.3798828125,213.7019500732422
2017-01-11,0.0,10499.0,0.0,15013.0,28213.0,19872.5,17574.0,0.0,0.0,0.0,0.0,43435.0,0.0,45277.0,96019.0,57533.0,66237.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,8.0,20.666666666666668,22.0,25.0,0.0,0.0,0.0,0.0,6.0,0.0,7.5,4.813650793650794,4.848214285714286,5.72,0.0,0.0,0.0,0.0,0.4,0.0,0.5,0.1974074074074074,0.23214285714285715,0.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4325925925925926,0.13392857142857142,0.28,0.0,0.0,0.0,0.0,60.0,0.0,60.0,100.66666666666667,108.0,143.0,0.0,0.0,0.0,0.0,0.496,0.0,0.0,0.08533333333333333,0.179,0.0,0.0,0.0,0.0,0.0,0.504,0.0,1.0,0.5483333333333333,0.6855,0.6779999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36633333333333334,0.1355,0.322,0.0,0.0,0.0,0.0,0.7096,0.0,0.0,-0.34990000000000004,0.27565,-0.7974,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.3333333333333333,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,3.0,2.0,1.0,0.0,0.0,0.0,2966.60009765625,7993.6298828125,211.1807556152344
2017-01-12,19632.333333333332,19307.0,0.0,0.0,0.0,26203.0,0.0,0.0,0.0,0.0,87453.33333333333,85951.0,0.0,0.0,0.0,99651.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,29.666666666666668,19.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,4.9486461251167135,5.105263157894737,0.0,0.0,0.0,5.651368760064413,0.0,0.0,0.0,0.0,0.3284573088494657,0.21052631578947367,0.0,0.0,0.0,0.12077294685990338,0.0,0.0,0.0,0.0,0.04551820728291317,0.0,0.0,0.0,0.0,0.05555555555555555,0.0,0.0,0.0,0.0,145.66666666666666,97.0,0.0,0.0,0.0,140.5,0.0,0.0,0.0,0.0,0.49266666666666675,0.316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4536666666666667,0.684,0.0,0.0,0.0,0.6839999999999999,0.0,0.0,0.0,0.0,0.05366666666666667,0.0,0.0,0.0,0.0,0.316,0.0,0.0,0.0,0.0,0.7741333333333333,0.5707,0.0,0.0,0.0,-0.68125,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2991.780029296875,8112.4599609375,213.5936279296875
2017-01-13,18920.5,30025.0,0.0,17299.0,13436.0,12499.666666666666,0.0,0.0,0.0,0.0,95192.5,129591.0,0.0,72507.0,67252.0,55566.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,11.0,0.0,27.0,30.0,25.666666666666668,0.0,0.0,0.0,0.0,5.342261904761905,4.909090909090909,0.0,5.2592592592592595,4.733333333333333,5.541649175412295,0.0,0.0,0.0,0.0,0.07738095238095238,0.4545454545454545,0.0,0.14814814814814814,0.16666666666666666,0.27592203898050977,0.0,0.0,0.0,0.0,0.05952380952380952,0.0,0.0,0.0,0.03333333333333333,0.04231884057971014,0.0,0.0,0.0,0.0,138.0,54.0,0.0,142.0,142.0,141.0,0.0,0.0,0.0,0.0,0.4505,0.333,0.0,0.0,0.225,0.12266666666666666,0.0,0.0,0.0,0.0,0.499,0.667,0.0,0.784,0.234,0.7303333333333333,0.0,0.0,0.0,0.0,0.0505,0.0,0.0,0.21600000000000005,0.542,0.14700000000000002,0.0,0.0,0.0,0.0,0.8246,0.5411,0.0,-0.5106,-0.8587,-0.005199999999999982,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0,1.0,3.0,0.0,0.0,0.0,0.0,2992.070068359375,8117.669921875,213.1208953857422
2017-01-17,18477.14285714286,14179.5,16250.5,15134.75,0.0,19497.625,0.0,14130.666666666666,11434.0,0.0,81330.57142857143,51998.0,75822.0,61878.25,0.0,85014.75,0.0,72152.33333333333,42827.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1428571428571428,0.5,0.0,0.5,0.0,0.125,0.0,0.0,0.0,0.0,24.0,20.5,26.5,25.75,0.0,28.625,0.0,29.0,12.0,0.0,5.292727851374468,5.5929951690821245,5.305555555555555,5.165898617511521,0.0,5.023189922383471,0.0,4.835253456221198,4.166666666666667,0.0,0.287906671440506,0.17028985507246375,0.17022792022792022,0.4387960829493087,0.0,0.22508187750123232,0.0,0.16820276497695852,0.5,0.0,0.03503759398496241,0.049516908212560384,0.09401709401709402,0.20535714285714285,0.0,0.02864689074366494,0.0,0.04531490015360983,0.0,0.0,125.71428571428571,116.0,140.5,132.5,0.0,142.625,0.0,140.0,50.0,0.0,0.3141428571428571,0.3995,0.077,0.12725,0.0,0.1265,0.0,0.12666666666666668,0.233,0.0,0.6221428571428572,0.6005,0.8145,0.65475,0.0,0.54075,0.0,0.8013333333333333,0.629,0.0,0.06357142857142857,0.0,0.1085,0.21775,0.0,0.33287500000000003,0.0,0.07200000000000002,0.138,0.0,0.3716,0.5958,-0.1357,-0.377375,0.0,-0.42555,0.0,0.07280000000000002,0.3612,0.0,0.5714285714285714,0.0,0.5,0.25,0.0,0.25,0.0,0.0,0.0,0.0,7.0,2.0,2.0,4.0,0.0,8.0,0.0,3.0,1.0,0.0,3006.7900390625,8182.8798828125,215.4057464599609
2017-01-18,11370.0,21051.0,0.0,11976.0,0.0,11067.5,0.0,0.0,5657.0,10178.0,65795.0,107464.0,0.0,58143.0,0.0,57534.5,0.0,0.0,37526.0,48148.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.5,0.0,0.0,2.0,1.0,24.0,19.0,0.0,26.0,0.0,27.0,0.0,0.0,12.0,30.0,5.833333333333332,5.842105263157895,0.0,5.384615384615384,0.0,4.725852272727273,0.0,0.0,5.75,4.9,0.25,0.21052631578947367,0.0,0.4230769230769231,0.0,0.16193181818181818,0.0,0.0,0.3333333333333333,0.26666666666666666,0.041666666666666664,0.0,0.0,0.1153846153846154,0.0,0.10085227272727273,0.0,0.0,0.0,0.03333333333333333,140.0,111.0,0.0,140.0,0.0,126.0,0.0,0.0,69.0,147.0,0.503,0.0,0.0,0.0,0.0,0.262,0.0,0.0,0.636,0.0,0.4970000000000001,1.0,0.0,1.0,0.0,0.5345,0.0,0.0,0.364,0.862,0.0,0.0,0.0,0.0,0.0,0.2035,0.0,0.0,0.0,0.138,0.8439,0.0,0.0,0.0,0.0,0.13805000000000003,0.0,0.0,0.5411,-0.3384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,2.0,0.0,0.0,1.0,1.0,3006.72998046875,8177.39013671875,214.9231719970703
2017-01-19,20060.875,0.0,0.0,0.0,0.0,0.0,0.0,8884.0,0.0,0.0,106172.875,0.0,0.0,0.0,0.0,0.0,0.0,56474.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.625,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,5.355112890566854,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.18821922488802284,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.07080398584554594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,104.25,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.377375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.556125,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5430625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3005.699951171875,8186.02001953125,214.80499267578125
2017-01-20,36567.25,54307.5,14039.0,20125.0,42790.0,9139.0,0.0,27910.0,20770.0,0.0,156132.75,214865.0,86467.0,109640.0,180394.0,58946.0,0.0,132482.0,112829.0,0.0,0.25,1.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,21.5,18.0,23.0,20.0,7.0,0.0,22.5,11.0,0.0,5.224033094098884,4.895833333333334,5.111111111111111,5.8260869565217375,5.9,4.428571428571429,0.0,5.116379310344828,6.090909090909091,0.0,0.05671850079744817,0.32456140350877194,0.16666666666666666,0.13043478260869565,0.05,0.42857142857142855,0.0,0.1939655172413793,0.2727272727272727,0.0,0.2727272727272727,0.2982456140350877,0.0,0.0,0.0,0.0,0.0,0.03125,0.09090909090909093,0.0,88.25,105.0,92.0,134.0,118.0,31.0,0.0,111.0,67.0,0.0,0.08875,0.0,0.0,0.184,0.281,0.0,0.0,0.289,0.608,0.0,0.81125,1.0,1.0,0.816,0.561,1.0,0.0,0.7110000000000001,0.392,0.0,0.1,0.0,0.0,0.0,0.158,0.0,0.0,0.0,0.0,0.0,0.01429999999999998,0.0,0.0,0.4019,0.1882,0.0,0.0,0.53725,0.7351,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,2.0,1.0,1.0,1.0,1.0,0.0,2.0,1.0,0.0,2997.9599609375,8153.5400390625,214.03680419921875
2017-01-23,30903.666666666668,26750.0,54770.0,0.0,0.0,42901.5,0.0,0.0,0.0,0.0,198399.33333333334,177839.0,195413.0,0.0,0.0,215452.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,26.0,30.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,5.693324152403437,5.4230769230769225,4.816498316498317,0.0,0.0,5.426666666666666,0.0,0.0,0.0,0.0,0.11948324480293789,0.19230769230769232,0.1767676767676768,0.0,0.0,0.11407407407407408,0.0,0.0,0.0,0.0,0.21148927798544168,0.038461538461538464,0.09764309764309766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,124.33333333333333,141.0,143.5,0.0,0.0,141.0,0.0,0.0,0.0,0.0,0.5546666666666668,0.244,0.19350000000000003,0.0,0.0,0.254,0.0,0.0,0.0,0.0,0.44533333333333336,0.7559999999999999,0.546,0.0,0.0,0.524,0.0,0.0,0.0,0.0,0.0,0.0,0.261,0.0,0.0,0.222,0.0,0.0,0.0,0.0,0.9164,0.4939,-0.08865,0.0,0.0,0.006200000000000039,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,3007.389892578125,8176.7099609375,214.24359130859372
2017-01-24,16331.0,23316.5,0.0,0.0,0.0,0.0,0.0,23743.0,0.0,0.0,99607.0,120674.5,0.0,0.0,0.0,0.0,0.0,154857.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,19.0,0.0,0.0,0.0,0.0,0.0,27.0,0.0,0.0,5.63157894736842,5.652777777777777,0.0,0.0,0.0,0.0,0.0,5.148148148148149,0.0,0.0,0.21052631578947367,0.08333333333333333,0.0,0.0,0.0,0.0,0.0,0.1111111111111111,0.0,0.0,0.05263157894736842,0.05277777777777778,0.0,0.0,0.0,0.0,0.0,0.037037037037037035,0.0,0.0,107.0,107.5,0.0,0.0,0.0,0.0,0.0,139.0,0.0,0.0,0.386,0.1295,0.0,0.0,0.0,0.0,0.0,0.22,0.0,0.0,0.614,0.8705,0.0,0.0,0.0,0.0,0.0,0.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6588,0.20995,0.0,0.0,0.0,0.0,0.0,0.3382,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3009.570068359375,8194.4697265625,215.7701416015625
2017-01-25,21700.0,18697.0,56038.0,0.0,26155.0,43028.0,0.0,18914.0,0.0,0.0,132199.0,101012.0,209363.0,0.0,129979.0,178296.5,0.0,107227.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,15.0,19.0,33.0,0.0,26.0,22.5,0.0,27.0,0.0,0.0,5.0,5.315789473684211,4.424242424242424,0.0,5.384615384615384,5.333333333333333,0.0,5.037037037037037,0.0,0.0,0.13333333333333333,0.10526315789473684,0.2727272727272727,0.0,0.15384615384615385,0.14814814814814814,0.0,0.14814814814814814,0.0,0.0,0.06666666666666668,0.10526315789473684,0.030303030303030307,0.0,0.1153846153846154,0.1111111111111111,0.0,0.0,0.0,0.0,75.0,101.0,146.0,0.0,140.0,120.0,0.0,136.0,0.0,0.0,0.393,0.272,0.153,0.0,0.0,0.3225,0.0,0.136,0.0,0.0,0.607,0.728,0.59,0.0,0.551,0.5865,0.0,0.5920000000000001,0.0,0.0,0.0,0.0,0.257,0.0,0.449,0.091,0.0,0.272,0.0,0.0,0.5983,0.6249,-0.4482,0.0,-0.8455,0.52545,0.0,-0.5093,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,2.0,0.0,1.0,0.0,0.0,3000.929931640625,8169.68017578125,214.76559448242188
2017-01-26,11489.666666666666,20836.5,25881.0,28033.0,0.0,28106.0,0.0,6455.0,6517.0,0.0,60777.333333333336,114161.5,106893.0,128497.0,0.0,115631.0,0.0,44924.0,53811.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,0.0,21.0,21.5,27.0,23.0,0.0,28.0,0.0,23.0,14.0,0.0,5.507936507936507,4.88,5.2592592592592595,6.086956521739131,0.0,5.035714285714286,0.0,5.391304347826088,4.5,0.0,0.2698412698412698,0.12777777777777777,0.25925925925925924,0.08695652173913042,0.0,0.07142857142857142,0.0,0.4782608695652174,0.21428571428571427,0.0,0.09523809523809523,0.06777777777777777,0.07407407407407407,0.043478260869565216,0.0,0.0,0.0,0.08695652173913042,0.07142857142857142,0.0,115.66666666666667,104.5,142.0,140.0,0.0,141.0,0.0,124.0,63.0,0.0,0.20433333333333334,0.11,0.0,0.129,0.0,0.134,0.0,0.0,0.411,0.0,0.7956666666666666,0.7965,0.838,0.429,0.0,0.461,0.0,1.0,0.589,0.0,0.0,0.09300000000000003,0.162,0.443,0.0,0.406,0.0,0.0,0.0,0.0,0.2753666666666667,0.05135,-0.4019,-0.7643,0.0,-0.5994,0.0,0.0,0.5411,0.0,0.3333333333333333,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,3.0,2.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,2979.389892578125,8084.16015625,212.5792388916016
2017-01-27,22381.5,0.0,27719.5,0.0,0.0,0.0,0.0,0.0,10658.0,0.0,104985.75,0.0,136640.0,0.0,0.0,0.0,0.0,0.0,73559.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,18.25,0.0,19.5,0.0,0.0,0.0,0.0,0.0,15.0,0.0,5.53337912087912,0.0,5.563311688311688,0.0,0.0,0.0,0.0,0.0,5.2,0.0,0.22706043956043956,0.0,0.288961038961039,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0125,0.0,0.03571428571428571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93.5,0.0,104.0,0.0,0.0,0.0,0.0,0.0,78.0,0.0,0.20800000000000002,0.0,0.2795,0.0,0.0,0.0,0.0,0.0,0.466,0.0,0.745,0.0,0.659,0.0,0.0,0.0,0.0,0.0,0.534,0.0,0.04675,0.0,0.0615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.198525,0.0,0.4121,0.0,0.0,0.0,0.0,0.0,0.5411,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2978.429931640625,8087.43994140625,213.64285278320312
2017-01-30,24856.0,28954.0,43957.0,0.0,0.0,25089.166666666668,24828.0,0.0,5701.0,0.0,130800.25,149205.0,186688.75,0.0,0.0,124680.33333333333,119847.0,0.0,34507.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,2.0,0.0,18.25,18.0,24.75,0.0,0.0,26.666666666666668,21.333333333333332,0.0,16.0,0.0,6.232149216524217,5.0555555555555545,5.368708791208791,0.0,0.0,5.392003661931198,5.879176731078904,0.0,4.875,0.0,0.18741096866096868,0.1111111111111111,0.15313186813186813,0.0,0.0,0.19556235498264482,0.1638486312399356,0.0,0.25,0.0,0.038461538461538464,0.16666666666666666,0.009615384615384616,0.0,0.0,0.05746729116294333,0.041666666666666664,0.0,0.0625,0.0,102.75,91.0,132.5,0.0,0.0,141.83333333333334,112.0,0.0,78.0,0.0,0.27525,0.341,0.15475,0.0,0.0,0.11233333333333333,0.18533333333333332,0.0,0.5379999999999999,0.0,0.55325,0.659,0.61025,0.0,0.0,0.5315,0.73,0.0,0.462,0.0,0.17149999999999999,0.0,0.23500000000000001,0.0,0.0,0.3561666666666666,0.08466666666666667,0.0,0.0,0.0,0.016674999999999995,0.3802,-0.11575,0.0,0.0,-0.5478000000000001,0.1991666666666667,0.0,0.5411,0.0,0.5,1.0,0.0,0.0,0.0,0.16666666666666666,0.3333333333333333,0.0,1.0,0.0,4.0,1.0,4.0,0.0,0.0,6.0,3.0,0.0,2.0,0.0,2978.7099609375,8103.06982421875,215.2974090576172
2017-01-31,0.0,34595.0,33344.5,0.0,0.0,0.0,31063.0,0.0,0.0,0.0,0.0,176861.0,153291.0,0.0,0.0,0.0,152518.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,27.0,0.0,0.0,0.0,31.0,0.0,0.0,0.0,0.0,5.136363636363637,5.263736263736264,0.0,0.0,0.0,4.612903225806452,0.0,0.0,0.0,0.0,0.045454545454545456,0.18406593406593408,0.0,0.0,0.0,0.12903225806451613,0.0,0.0,0.0,0.0,0.0,0.03708791208791209,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,113.0,142.0,0.0,0.0,0.0,143.0,0.0,0.0,0.0,0.0,0.398,0.0,0.0,0.0,0.0,0.371,0.0,0.0,0.0,0.0,0.602,0.839,0.0,0.0,0.0,0.464,0.0,0.0,0.0,0.0,0.0,0.161,0.0,0.0,0.0,0.166,0.0,0.0,0.0,0.0,0.6808,-0.3666,0.0,0.0,0.0,0.7353,0.0,0.0,0.0,0.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2976.0,8116.830078125,215.60272216796875
2017-02-01,34238.0,16427.0,0.0,0.0,0.0,60583.0,0.0,0.0,6621.0,0.0,250940.0,103201.0,0.0,0.0,0.0,252382.0,0.0,0.0,53239.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,27.0,12.0,0.0,0.0,0.0,31.0,0.0,0.0,8.0,0.0,5.074074074074074,5.25,0.0,0.0,0.0,4.612903225806452,0.0,0.0,4.5,0.0,0.07407407407407407,0.3333333333333333,0.0,0.0,0.0,0.12903225806451613,0.0,0.0,0.25,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.03225806451612903,0.0,0.0,0.0,0.0,137.0,63.0,0.0,0.0,0.0,143.0,0.0,0.0,36.0,0.0,0.73,0.56,0.0,0.0,0.0,0.151,0.0,0.0,0.688,0.0,0.27,0.44,0.0,0.0,0.0,0.348,0.0,0.0,0.312,0.0,0.0,0.0,0.0,0.0,0.0,0.501,0.0,0.0,0.0,0.0,0.9666,0.7469,0.0,0.0,0.0,-0.7934,0.0,0.0,0.29600000000000004,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2937.780029296875,7976.8798828125,211.3284912109375
2017-02-02,16297.0,0.0,36471.2,0.0,0.0,0.0,0.0,0.0,0.0,26161.0,119439.5,0.0,135653.6,0.0,0.0,0.0,0.0,0.0,0.0,125661.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,24.0,0.0,26.8,0.0,0.0,0.0,0.0,0.0,0.0,12.0,5.0396825396825395,0.0,5.244334160463192,0.0,0.0,0.0,0.0,0.0,0.0,4.083333333333333,0.12169312169312169,0.0,0.15665692491498945,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.08462825107986398,0.0,0.0,0.0,0.0,0.0,0.0,0.0,121.5,0.0,139.8,0.0,0.0,0.0,0.0,0.0,0.0,49.0,0.5095000000000001,0.0,0.10419999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.785,0.49049999999999994,0.0,0.642,0.0,0.0,0.0,0.0,0.0,0.0,0.215,0.0,0.0,0.25379999999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8017000000000001,0.0,-0.40879999999999994,0.0,0.0,0.0,0.0,0.0,0.0,0.8065,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2906.27001953125,7874.16015625,207.7337646484375
